=============================================================================================
FinancialAdvisor:
rule	 performance	 counter	 avg_performance	 rule details
=============================================================================================
83	|	 -11.512925	|	       0	|	 -11.512925	 | [ 5.4 3.5 3.5 9.0 7.5 2.5 2.2 6.1 8.7 6.1 ]
84	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.7 6.8 1.2 9.9 5.6 6.0 3.5 7.4 9.0 1.2 ]
85	|	 -11.512925	|	       0	|	 -11.512925	 | [ 6.3 3.0 2.5 5.8 4.7 5.7 2.5 1.6 1.4 3.1 ]
86	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.2 6.6 2.1 9.1 2.8 4.8 6.9 5.5 8.4 1.8 ]
87	|	 -11.512925	|	       0	|	 -11.512925	 | [ 6.8 9.9 5.1 7.8 7.0 8.8 5.6 8.9 6.7 1.9 ]
88	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.5 2.6 7.9 9.6 7.0 9.1 6.0 3.1 5.4 2.9 ]
89	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.5 4.5 2.8 3.7 3.7 7.7 4.7 8.7 9.6 9.6 ]
90	|	 -11.512925	|	       0	|	 -11.512925	 | [ 3.8 9.0 2.7 9.9 1.1 6.8 1.7 8.7 7.7 3.0 ]
91	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.1 1.0 7.4 5.4 1.9 5.9 3.1 6.5 7.9 5.1 ]
92	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.2 2.5 8.5 1.0 9.8 5.8 7.4 3.1 5.0 6.1 ]
93	|	 -11.512925	|	       0	|	 -11.512925	 | [ 8.6 6.0 3.8 7.2 8.7 2.2 6.4 2.1 5.8 7.2 ]
94	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.9 9.0 1.5 9.4 2.3 2.2 3.6 1.1 4.8 8.4 ]
95	|	 -11.512925	|	       0	|	 -11.512925	 | [ 2.1 9.0 4.2 3.5 3.1 1.4 9.8 2.1 2.9 6.1 ]
96	|	 -11.512925	|	       0	|	 -11.512925	 | [ 3.8 6.0 8.4 5.5 4.3 9.5 3.4 9.5 9.4 3.3 ]
97	|	 -11.512925	|	       0	|	 -11.512925	 | [ 4.6 9.1 2.6 8.8 6.4 8.9 8.6 9.0 4.5 1.4 ]
98	|	 -11.512925	|	       0	|	 -11.512925	 | [ 1.1 9.4 7.9 8.1 5.6 5.4 9.2 9.6 6.1 3.7 ]
99	|	 -11.512925	|	       0	|	 -11.512925	 | [ 6.3 3.9 9.3 1.7 7.5 5.8 7.5 7.4 8.1 8.3 ]
100	|	 -11.512925	|	       0	|	 -11.512925	 | [ 7.7 3.2 1.1 2.7 1.2 1.5 5.6 8.8 6.5 3.2 ]
=============================================================================================

