2200	200.000000	200.000000	200.000000	200.000000	200.000000
2220	200.000000	200.000000	200.000000	200.000000	200.000000
2240	200.000000	200.000000	200.000000	200.000000	200.000000
2260	200.000000	200.000000	200.000000	200.000000	200.000000
2280	200.000000	200.000000	200.000000	200.000000	200.000000
2300	200.000000	200.000000	200.000000	200.000000	200.000000
2320	200.000000	200.000000	200.000000	200.000000	200.000000
2340	200.000000	200.000000	200.000000	200.000000	200.000000
2360	200.000000	200.000000	200.000000	200.000000	200.000000
2380	200.000000	200.000000	200.000000	200.000000	200.000000
2400	200.000000	200.000000	200.000000	200.000000	200.000000
2420	200.000000	200.000000	200.000000	200.000000	200.000000
2440	200.000000	200.000000	200.000000	200.000000	200.000000
2460	200.000000	200.000000	200.000000	200.000000	200.000000
2480	200.000000	200.000000	200.000000	200.000000	200.000000
2500	200.000000	200.000000	200.000000	200.000000	200.000000
2520	200.000000	200.000000	200.000000	200.000000	200.000000
2540	200.000000	200.000000	200.000000	200.000000	200.000000
2560	200.000000	200.000000	200.000000	200.000000	200.000000
2580	200.000000	200.000000	200.000000	200.000000	200.000000
2600	200.000000	200.000000	200.000000	200.000000	200.000000
2620	200.000000	200.000000	200.000000	200.000000	200.000000
2640	200.000000	200.000000	200.000000	200.000000	200.000000
2660	200.000000	200.000000	200.000000	200.000000	200.000000
2680	200.000000	200.000000	200.000000	200.000000	200.000000
2700	200.000000	200.000000	200.000000	200.000000	200.000000
2720	200.000000	200.000000	200.000000	200.000000	200.000000
2740	200.000000	200.000000	200.000000	200.000000	200.000000
2760	200.000000	200.000000	200.000000	200.000000	200.000000
2780	200.000000	200.000000	200.000000	200.000000	200.000000
2800	200.000000	200.000000	200.000000	200.000000	200.000000
2820	200.000000	200.000000	200.000000	200.000000	200.000000
2840	200.000000	200.000000	200.000000	200.000000	200.000000
2860	200.000000	200.000000	200.000000	200.000000	200.000000
2880	200.000000	200.000000	200.000000	200.000000	200.000000
2900	200.000000	200.000000	200.000000	200.000000	200.000000
2920	200.000000	200.000000	200.000000	200.000000	200.000000
2940	200.000000	200.000000	200.000000	200.000000	200.000000
2960	200.000000	200.000000	200.000000	200.000000	200.000000
2980	200.000000	200.000000	200.000000	200.000000	200.000000
3000	200.000000	200.000000	200.000000	200.000000	200.000000
3020	200.000000	200.000000	200.000000	200.000000	200.000000
3040	200.000000	200.000000	200.000000	200.000000	200.000000
3060	200.000000	200.000000	200.000000	200.000000	200.000000
3080	200.000000	200.000000	200.000000	200.000000	200.000000
3100	200.000000	200.000000	200.000000	200.000000	200.000000
3120	200.000000	200.000000	200.000000	200.000000	200.000000
3140	200.000000	200.000000	200.000000	200.000000	200.000000
3160	200.000000	200.000000	200.000000	200.000000	200.000000
3180	200.000000	200.000000	200.000000	200.000000	200.000000
3200	200.000000	200.000000	200.000000	200.000000	200.000000
3220	200.000000	200.000000	200.000000	200.000000	200.000000
3240	200.000000	200.000000	200.000000	200.000000	200.000000
3260	200.000000	200.000000	200.000000	200.000000	200.000000
3280	200.000000	200.000000	200.000000	200.000000	200.000000
3300	200.000000	200.000000	200.000000	200.000000	200.000000
3320	200.000000	200.000000	200.000000	200.000000	200.000000
3340	200.000000	200.000000	200.000000	200.000000	200.000000
3360	200.000000	200.000000	200.000000	200.000000	200.000000
3380	200.000000	200.000000	200.000000	200.000000	200.000000
3400	200.000000	200.000000	200.000000	200.000000	200.000000
3420	200.000000	200.000000	200.000000	200.000000	200.000000
3440	200.000000	200.000000	200.000000	200.000000	200.000000
3460	200.000000	200.000000	200.000000	200.000000	200.000000
3480	200.000000	200.000000	200.000000	200.000000	200.000000
3500	200.000000	200.000000	200.000000	200.000000	200.000000
3520	200.000000	200.000000	200.000000	200.000000	200.000000
3540	200.000000	200.000000	200.000000	200.000000	200.000000
3560	200.000000	200.000000	200.000000	200.000000	200.000000
3580	200.000000	200.000000	200.000000	200.000000	200.000000
3600	200.000000	200.000000	200.000000	200.000000	200.000000
3620	200.000000	200.000000	200.000000	200.000000	200.000000
3640	200.000000	200.000000	200.000000	200.000000	200.000000
3660	200.000000	200.000000	200.000000	200.000000	200.000000
3680	200.000000	200.000000	200.000000	200.000000	200.000000
3700	200.000000	200.000000	200.000000	200.000000	200.000000
3720	200.000000	200.000000	200.000000	200.000000	200.000000
3740	200.000000	200.000000	200.000000	200.000000	200.000000
3760	200.000000	200.000000	200.000000	200.000000	200.000000
3780	200.000000	200.000000	200.000000	200.000000	200.000000
3800	200.000000	200.000000	200.000000	200.000000	200.000000
3820	200.000000	200.000000	200.000000	200.000000	200.000000
3840	200.000000	200.000000	200.000000	200.000000	200.000000
3860	200.000000	200.000000	200.000000	200.000000	200.000000
3880	200.000000	200.000000	200.000000	200.000000	200.000000
3900	200.000000	200.000000	200.000000	200.000000	200.000000
3920	200.000000	200.000000	200.000000	200.000000	200.000000
3940	200.000000	200.000000	200.000000	200.000000	200.000000
3960	200.000000	200.000000	200.000000	200.000000	200.000000
3980	200.000000	200.000000	200.000000	200.000000	200.000000
4000	200.000000	200.000000	200.000000	200.000000	200.000000
4020	200.000000	200.000000	200.000000	200.000000	200.000000
4040	200.000000	200.000000	200.000000	200.000000	200.000000
4060	200.000000	200.000000	200.000000	200.000000	200.000000
4080	200.000000	200.000000	200.000000	200.000000	200.000000
4100	200.000000	200.000000	200.000000	200.000000	200.000000
4120	200.000000	200.000000	200.000000	200.000000	200.000000
4140	200.000000	200.000000	200.000000	200.000000	200.000000
4160	200.000000	200.000000	200.000000	200.000000	200.000000
4180	200.000000	200.000000	200.000000	200.000000	200.000000
4200	200.000000	200.000000	200.000000	200.000000	200.000000
4220	200.000000	200.000000	200.000000	200.000000	200.000000
4240	200.000000	200.000000	200.000000	200.000000	200.000000
4260	200.000000	200.000000	200.000000	200.000000	200.000000
4280	200.000000	200.000000	200.000000	200.000000	200.000000
4300	200.000000	200.000000	200.000000	200.000000	200.000000
4320	200.000000	200.000000	200.000000	200.000000	200.000000
4340	200.000000	200.000000	200.000000	200.000000	200.000000
4360	200.000000	200.000000	200.000000	200.000000	200.000000
4380	200.000000	200.000000	200.000000	200.000000	200.000000
4400	200.000000	200.000000	200.000000	200.000000	200.000000
4420	200.000000	200.000000	200.000000	200.000000	200.000000
4440	200.000000	200.000000	200.000000	200.000000	200.000000
4460	200.000000	200.000000	200.000000	200.000000	200.000000
4480	200.000000	200.000000	200.000000	200.000000	200.000000
4500	200.000000	200.000000	200.000000	200.000000	200.000000
4520	200.000000	200.000000	200.000000	200.000000	200.000000
4540	200.000000	200.000000	200.000000	200.000000	200.000000
4560	200.000000	200.000000	200.000000	200.000000	200.000000
4580	200.000000	200.000000	200.000000	200.000000	200.000000
4600	200.000000	200.000000	200.000000	200.000000	200.000000
4620	200.000000	200.000000	200.000000	200.000000	200.000000
4640	200.000000	200.000000	200.000000	200.000000	200.000000
4660	200.000000	200.000000	200.000000	200.000000	200.000000
4680	200.000000	200.000000	200.000000	200.000000	200.000000
4700	200.000000	200.000000	200.000000	200.000000	200.000000
4720	200.000000	200.000000	200.000000	200.000000	200.000000
4740	200.000000	200.000000	200.000000	200.000000	200.000000
4760	200.000000	200.000000	200.000000	200.000000	200.000000
4780	200.000000	200.000000	200.000000	200.000000	200.000000
4800	200.000000	200.000000	200.000000	200.000000	200.000000
4820	200.000000	200.000000	200.000000	200.000000	200.000000
4840	200.000000	200.000000	200.000000	200.000000	200.000000
4860	200.000000	200.000000	200.000000	200.000000	200.000000
4880	200.000000	200.000000	200.000000	200.000000	200.000000
4900	200.000000	200.000000	200.000000	200.000000	200.000000
4920	200.000000	200.000000	200.000000	200.000000	200.000000
4940	200.000000	200.000000	200.000000	200.000000	200.000000
4960	200.000000	200.000000	200.000000	200.000000	200.000000
4980	200.000000	200.000000	200.000000	200.000000	200.000000
5000	200.000000	200.000000	200.000000	200.000000	200.000000
