1180	803.245720	178.755106	0.000000	14551.042205	14551.042205	0.000000	0.000000	0.078819	695.093099	1089.229289	734.903497	1111.150451	0.000000	0.000000
1200	814.712278	169.019628	0.000000	14611.943423	14611.943423	0.000000	0.000000	0.107204	704.958965	1097.616760	743.920037	1117.290463	0.000000	0.000000
1220	873.055916	195.024456	0.000000	14676.365921	14676.365921	0.000000	0.000000	0.083620	709.201662	1119.262921	756.572167	1137.886083	0.000000	0.000000
1240	877.785834	158.225297	0.000000	14730.072336	14730.072336	0.000000	0.000000	0.105032	736.669525	1098.151384	774.554541	1121.190722	0.000000	0.000000
1260	955.280110	200.900141	0.000000	14800.260591	14800.260591	0.000000	0.000000	0.085121	764.336654	1145.241049	812.869797	1163.058929	0.000000	0.000000
1280	939.138347	187.242344	0.000000	14848.484653	14848.484653	0.000000	0.000000	0.083871	776.778870	1152.962923	821.352276	1175.809040	0.000000	0.000000
1300	993.483870	195.727308	0.000000	14905.436376	14905.436376	0.000000	0.000000	0.075803	782.202530	1178.249963	828.147940	1199.735051	0.000000	0.000000
1320	1003.780997	183.919095	0.000000	14960.655306	14960.655306	0.000000	0.000000	0.080645	801.419454	1179.254816	843.986895	1203.982024	0.000000	0.000000
1340	1043.366486	186.538794	0.000000	15023.532900	15023.532900	0.000000	0.000000	0.084855	836.906653	1193.367011	878.486977	1215.983714	0.000000	0.000000
1360	1095.075616	197.201215	0.000000	15084.039572	15084.039572	0.000000	0.000000	0.072387	845.860882	1216.317430	887.623056	1239.334217	0.000000	0.000000
1380	1122.491168	195.060021	0.000000	15140.188640	15140.188640	0.000000	0.000000	0.071911	858.568939	1232.948379	898.976457	1257.848929	0.000000	0.000000
1400	1140.399802	195.174562	0.000000	15202.351022	15202.351022	0.000000	0.000000	0.071613	889.098087	1253.789283	928.358480	1272.255594	0.000000	0.000000
1420	1157.608323	190.880907	0.000000	15267.670264	15267.670264	0.000000	0.000000	0.082624	908.065009	1251.983037	943.199638	1277.989339	0.000000	0.000000
1440	1168.418495	200.054505	0.000000	15338.959944	15338.959944	0.000000	0.000000	0.068341	923.602640	1273.093676	958.863501	1295.061311	0.000000	0.000000
1460	1152.556187	198.900070	0.000000	15407.862015	15407.862015	0.000000	0.000000	0.068505	916.082363	1286.765648	956.583730	1308.305481	0.000000	0.000000
1480	1086.318132	199.518704	0.000000	15483.517241	15483.517241	0.000000	0.000000	0.067984	904.196328	1300.152265	942.396410	1317.771048	0.000000	0.000000
1500	1051.458153	198.161498	0.000000	15561.733196	15561.733196	0.000000	0.000000	0.067569	853.050482	1304.783501	886.989666	1323.185129	0.000000	0.000000
1520	962.851831	195.695258	0.000000	15643.160823	15643.160823	0.000000	0.000000	0.067596	803.475358	1299.461053	830.148279	1315.723045	0.000000	0.000000
1540	928.570194	168.783608	0.000000	15725.559220	15725.559220	0.000000	0.000000	0.083900	775.196586	1282.565606	793.976086	1302.709680	0.000000	0.000000
1560	844.708807	174.567875	0.000000	15820.137712	15820.137712	0.000000	0.000000	0.079089	773.072745	1232.415056	778.833751	1251.081450	0.000000	0.000000
1580	802.706291	166.072655	0.000000	15907.692311	15907.692311	0.000000	0.000000	0.076603	755.672418	1223.613309	756.842747	1243.048525	0.000000	0.000000
1600	785.813582	157.316744	0.000000	15990.698761	15990.698761	0.000000	0.000000	0.064388	735.270990	1201.959356	735.780101	1221.138458	0.000000	0.000000
1620	761.354648	181.871793	0.000000	16068.099051	16068.099051	0.000000	0.000000	0.152179	726.615498	1190.830812	718.655588	1211.690714	0.000000	0.000000
1640	746.332394	158.038918	0.000000	16134.145345	16134.145345	0.000000	0.000000	1.487104	726.220110	1179.917999	717.886107	1206.030302	0.000000	0.000000
1660	761.191642	168.844155	0.000000	16209.861500	16209.861500	0.000000	0.000000	0.081730	730.280394	1180.648157	716.755778	1205.398095	0.000000	0.000000
1680	772.451783	180.316342	0.000000	16278.288795	16278.288795	0.000000	0.000000	0.062161	728.485864	1192.129248	717.555258	1218.210319	0.000000	0.000000
1700	752.573738	182.322903	0.000000	16338.685950	16338.685950	0.000000	0.000000	0.095161	735.322488	1183.087566	727.891397	1207.275124	0.000000	0.000000
1720	773.831995	179.226555	0.000000	16400.607414	16400.607414	0.000000	0.000000	0.119414	744.733862	1194.555646	735.487727	1214.524740	0.000000	0.000000
1740	785.425894	173.502115	0.000000	16459.304018	16459.304018	0.000000	0.000000	0.068269	752.760631	1189.192073	740.239864	1211.685655	0.000000	0.000000
1760	808.945928	181.947766	0.000000	16516.959288	16516.959288	0.000000	0.000000	0.066220	766.035022	1199.245129	748.222329	1218.960798	0.000000	0.000000
1780	845.398845	200.298541	0.000000	16571.140331	16571.140331	0.000000	0.000000	0.072606	775.073934	1227.593683	760.442662	1251.278534	0.000000	0.000000
1800	878.486942	184.039975	0.000000	16615.332402	16615.332402	0.000000	0.000000	0.058641	804.706129	1236.058922	785.019399	1259.718628	0.000000	0.000000
1820	941.005041	200.271184	0.000000	16669.311233	16669.311233	0.000000	0.000000	0.062615	820.847642	1268.211267	805.996332	1293.524539	0.000000	0.000000
1840	991.441912	194.120940	0.000000	16717.621100	16717.621100	0.000000	0.000000	0.056741	846.165223	1283.508182	829.138848	1311.793103	0.000000	0.000000
1860	1049.152402	198.111300	0.000000	16768.351348	16768.351348	0.000000	0.000000	0.064093	881.860824	1310.421952	864.294941	1335.243027	0.000000	0.000000
1880	1098.826714	196.726333	0.000000	16819.671089	16819.671089	0.000000	0.000000	0.055558	924.867907	1327.338760	903.511582	1352.142710	0.000000	0.000000
1900	1155.104559	202.211225	0.000000	16873.838446	16873.838446	0.000000	0.000000	0.052843	960.298534	1352.483777	934.851853	1373.352875	0.000000	0.000000
1920	1189.117461	202.154141	0.000000	16926.354696	16926.354696	0.000000	0.000000	0.051877	992.142140	1369.847127	962.465672	1394.370265	0.000000	0.000000
1940	1233.377077	200.144306	0.000000	16980.488995	16980.488995	0.000000	0.000000	0.052491	1031.033599	1384.354067	1004.468147	1410.020688	0.000000	0.000000
1960	1290.431120	203.730893	0.000000	17039.856392	17039.856392	0.000000	0.000000	0.051286	1063.833141	1400.567117	1033.718586	1428.761773	0.000000	0.000000
1980	1239.059323	204.510007	0.000000	17101.426088	17101.426088	0.000000	0.000000	0.050949	1101.367342	1416.177991	1066.933471	1443.040154	0.000000	0.000000
2000	1275.433402	206.241104	0.000000	17163.422336	17163.422336	0.000000	0.000000	0.050296	1096.152326	1432.054293	1058.308507	1457.283351	0.000000	0.000000
2020	1246.305366	207.729078	0.000000	17228.460971	17228.460971	0.000000	0.000000	0.049595	1076.522176	1445.514799	1034.944629	1470.662900	0.000000	0.000000
2040	1201.746280	206.300695	0.000000	17296.215347	17296.215347	0.000000	0.000000	0.049779	1061.310593	1453.304776	1018.027543	1480.892315	0.000000	0.000000
2060	1196.771296	209.700318	0.000000	17370.166992	17370.166992	0.000000	0.000000	0.049030	1030.716129	1475.278571	990.227336	1497.579481	0.000000	0.000000
2080	1133.325747	209.251588	0.000000	17450.629613	17450.629613	0.000000	0.000000	0.048891	981.805600	1475.521845	941.223120	1503.895358	0.000000	0.000000
2100	1055.424978	206.225826	0.000000	17535.996831	17535.996831	0.000000	0.000000	0.048727	940.893326	1477.952187	898.895765	1501.965179	0.000000	0.000000
2120	954.689463	182.219087	0.000000	17626.481430	17626.481430	0.000000	0.000000	0.058857	908.126487	1441.392563	857.770680	1462.356671	0.000000	0.000000
2140	882.583162	184.966099	0.000000	17730.509295	17730.509295	0.000000	0.000000	0.056560	872.514605	1419.415576	815.939680	1440.104038	0.000000	0.000000
2160	836.263298	159.425025	0.000000	17826.091209	17826.091209	0.000000	0.000000	0.088298	844.688142	1372.110874	782.712737	1390.850238	0.000000	0.000000
2180	814.123752	169.309861	0.000000	17923.583009	17923.583009	0.000000	0.000000	0.078497	812.162756	1352.920746	752.948770	1378.126150	0.000000	0.000000
2200	767.305369	161.256254	0.000000	18009.802982	18009.802982	0.000000	0.000000	0.051115	794.449262	1320.133402	728.523082	1342.372053	0.000000	0.000000
2220	770.933784	161.258251	0.000000	18098.893105	18098.893105	0.000000	0.000000	0.073523	800.195994	1294.156637	728.364064	1320.988745	0.000000	0.000000
2240	793.107679	177.555875	0.000000	18179.653037	18179.653037	0.000000	0.000000	0.036971	807.359368	1312.414291	740.022674	1335.190373	0.000000	0.000000
2260	768.179534	174.958770	0.000000	18244.991512	18244.991512	0.000000	0.000000	0.044731	818.396231	1299.188207	743.558528	1319.708282	0.000000	0.000000
2280	797.653764	182.766947	0.000000	18318.721087	18318.721087	0.000000	0.000000	1.236510	828.440604	1314.847806	752.885653	1341.490404	0.000000	0.000000
2300	811.610658	208.454629	0.000000	18385.634457	18385.634457	0.000000	0.000000	0.058482	836.763592	1330.472608	760.467816	1357.904907	0.000000	0.000000
2320	870.426871	184.630717	0.000000	18440.840810	18440.840810	0.000000	0.000000	0.052887	864.211925	1347.946438	781.995816	1375.812719	0.000000	0.000000
2340	859.891048	208.251517	0.000000	18507.383441	18507.383441	0.000000	0.000000	0.173839	886.692787	1374.722296	801.110737	1404.510092	0.000000	0.000000
2360	883.670875	201.055246	0.000000	18561.023916	18561.023916	0.000000	0.000000	0.045005	897.806946	1404.701075	812.194795	1431.456013	0.000000	0.000000
2380	910.884872	188.798473	0.000000	18620.890469	18620.890469	0.000000	0.000000	0.063292	903.990216	1404.755326	812.749580	1433.298317	0.000000	0.000000
2400	927.717310	197.645617	0.000000	18685.597872	18685.597872	0.000000	0.000000	0.047281	927.552419	1427.078720	830.212194	1450.661335	0.000000	0.000000
2420	974.986766	197.710424	0.000000	18740.113643	18740.113643	0.000000	0.000000	0.046645	930.706724	1443.561528	839.209308	1467.284941	0.000000	0.000000
2440	974.966473	194.677365	0.000000	18794.933768	18794.933768	0.000000	0.000000	0.043794	962.414078	1441.458128	861.103872	1469.751021	0.000000	0.000000
2460	1056.102854	196.999206	0.000000	18845.096021	18845.096021	0.000000	0.000000	0.043427	988.362192	1463.273468	881.248730	1494.925344	0.000000	0.000000
2480	1119.634250	208.932891	0.000000	18894.349879	18894.349879	0.000000	0.000000	0.042176	1021.463335	1496.047585	913.529760	1524.031325	0.000000	0.000000
2500	1162.385553	208.296992	0.000000	18939.994293	18939.994293	0.000000	0.000000	0.039785	1065.943765	1515.406087	949.229038	1545.026724	0.000000	0.000000
2520	1177.308977	208.339286	0.000000	18987.789400	18987.789400	0.000000	0.000000	0.039903	1115.695154	1546.477258	994.152731	1571.257431	0.000000	0.000000
2540	1232.860253	208.540152	0.000000	19039.469184	19039.469184	0.000000	0.000000	0.039826	1129.596526	1565.170793	1004.120112	1594.951235	0.000000	0.000000
2560	1243.372847	208.139757	0.000000	19092.668541	19092.668541	0.000000	0.000000	0.039647	1148.004442	1576.713267	1015.940363	1607.912173	0.000000	0.000000
2580	1260.704658	205.017895	0.000000	19147.661278	19147.661278	0.000000	0.000000	0.040564	1181.254817	1592.214783	1041.313096	1617.587145	0.000000	0.000000
2600	1259.992823	212.900246	0.000000	19208.152076	19208.152076	0.000000	0.000000	0.039134	1190.599784	1611.492806	1049.886821	1634.139735	0.000000	0.000000
2620	1248.778224	216.178778	0.000000	19268.922146	19268.922146	0.000000	0.000000	0.038262	1173.484291	1632.364897	1035.964836	1657.451574	0.000000	0.000000
2640	1217.110123	213.450333	0.000000	19335.859260	19335.859260	0.000000	0.000000	0.038368	1143.809954	1640.836457	1008.698224	1669.715222	0.000000	0.000000
2660	1072.832462	212.094307	0.000000	19410.953480	19410.953480	0.000000	0.000000	0.039487	1115.189489	1650.250369	990.218951	1675.959068	0.000000	0.000000
2680	1074.980245	210.133437	0.000000	19490.293873	19490.293873	0.000000	0.000000	0.040791	1011.144293	1653.084857	896.599962	1675.312684	0.000000	0.000000
