440	0.000000	0.000000	0.000000	227.931757	227.931757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
460	0.000000	0.000000	0.000000	229.363147	229.363147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
480	0.000000	0.000000	0.000000	234.601046	234.601046	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
500	0.000000	0.000000	0.000000	227.830635	227.830635	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
520	0.000000	0.000000	0.000000	233.004620	233.004620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
540	0.000000	0.000000	0.000000	241.397300	241.397300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
560	0.000000	0.000000	0.000000	239.417114	239.417114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
580	0.000000	0.000000	0.000000	233.759658	233.759658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
600	0.000000	0.000000	0.000000	242.800812	242.800812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
620	0.000000	0.000000	0.000000	249.604286	249.604286	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
640	0.000000	0.000000	0.000000	248.834868	248.834868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
660	0.000000	0.000000	0.000000	242.046026	242.046026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
680	0.000000	0.000000	0.000000	240.505159	240.505159	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
700	0.000000	0.000000	0.000000	259.122962	259.122962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
720	0.000000	0.000000	0.000000	247.704157	247.704157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
740	0.000000	0.000000	0.000000	248.750943	248.750943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
760	0.000000	0.000000	0.000000	272.826634	272.826634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
780	0.000000	0.000000	0.000000	256.416517	256.416517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
800	0.000000	0.000000	0.000000	256.797749	256.797749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
820	0.000000	0.000000	0.000000	262.482835	262.482835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
840	0.000000	0.000000	0.000000	257.934887	257.934887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
860	0.000000	0.000000	0.000000	257.965569	257.965569	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
880	0.000000	0.000000	0.000000	281.276771	281.276771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
900	0.000000	0.000000	0.000000	258.682564	258.682564	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
920	0.000000	0.000000	0.000000	278.091115	278.091115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
940	0.000000	0.000000	0.000000	299.985994	299.985994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
960	0.000000	0.000000	0.000000	285.856184	285.856184	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
980	0.000000	0.000000	0.000000	267.029634	267.029634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1000	0.000000	0.000000	0.000000	296.651545	296.651545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1020	0.000000	0.000000	0.000000	288.921819	288.921819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1040	0.000000	0.000000	0.000000	308.068372	308.068372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1060	0.000000	0.000000	0.000000	286.890186	286.890186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1080	0.000000	0.000000	0.000000	310.339624	310.339624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1100	0.000000	0.000000	0.000000	297.619368	297.619368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1120	0.000000	0.000000	0.000000	303.125567	303.125567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1140	0.000000	0.000000	0.000000	301.523389	301.523389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1160	0.000000	0.000000	0.000000	304.129904	304.129904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1180	0.000000	0.000000	0.000000	324.877675	324.877675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1200	0.000000	0.000000	0.000000	314.592813	314.592813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1220	0.000000	0.000000	0.000000	296.332271	296.332271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1240	0.000000	0.000000	0.000000	310.165147	310.165147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1260	0.000000	0.000000	0.000000	308.271228	308.271228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1280	0.000000	0.000000	0.000000	327.152976	327.152976	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1300	0.000000	0.000000	0.000000	343.953922	343.953922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1320	0.000000	0.000000	0.000000	288.035479	288.035479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1340	0.000000	0.000000	0.000000	312.621176	312.621176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1360	0.000000	0.000000	0.000000	324.834944	324.834944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1380	0.000000	0.000000	0.000000	307.933062	307.933062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1400	0.000000	0.000000	0.000000	290.381034	290.381034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1420	0.000000	0.000000	0.000000	361.305509	361.305509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1440	0.000000	0.000000	0.000000	352.432333	352.432333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1460	0.000000	0.000000	0.000000	384.480395	384.480395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1480	0.000000	0.000000	0.000000	360.427587	360.427587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1500	0.000000	0.000000	0.000000	382.913385	382.913385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
